,config.variables.CHANNEL_24,country,config.variables.SHUTDOWN_24,description,msn,type,config.variables.CHANNEL_5,mac,network,config.variables.VLAN_1_IP,config.variables.POWER_5,status_time,config.variables.VLAN_1_PREFIX6,config.variables.DISPLAY_NAME,tower,config.variables.VLAN_1_IP6,product,managed_account,location.type,ap_group,ip,config.variables.DEFAULT_GW6,config.variables.VLAN_1_MASK,config.variables.POWER_24,config.variables.VLAN_1_MODE6,config.variables.LOCATION,config.version,config.variables.VLAN_1_MODE,site,registration_date,@timestamp,config.variables.DNS_SERVER6_2,config.variables.DNS_SERVER_2,config.variables.DNS_SERVER6_1,config.variables.DNS_SERVER_1,name,site_id,location.coordinates,config.variables.SHUTDOWN_5,config.variables.DEFAULT_GW,status
196,,CO,,,W8WJ0F5DMNFW,wifi-enterprise,,BC:E6:7C:E8:CE:30,SANTANDER,,,3190702.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.125.252,,,,,,,,45519-ZZZY090 FLORIAN VEREDA LEONES,2021-05-14 12:14:41,2021-06-21T09:48:13.818332,,,,,45519-ZZZY090-AP-EXT2,45519-ZZZY090,-75.84963435,,,offline
197,,CO,,,W8WJ0CPWGH9Q,wifi-enterprise,,BC:E6:7C:E8:3E:63,SANTANDER,,,3191069.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.125.253,,,,,,,,45519-ZZZY090 FLORIAN VEREDA LEONES,2021-05-14 12:14:39,2021-06-21T09:48:13.818332,,,,,45519-ZZZY090-AP-EXT1,45519-ZZZY090,8.69094298,,,offline
198,,CO,,70242-ZGYO396-AP-EXT2,W8WE060NL0QB,wifi-enterprise,,BC:E6:7C:4E:3D:69,NORTE DE SANTANDER,,,1732739.0,,,,,cnPilot e510,,Point,INDOOR,172.25.36.13,,,,,,,,70242-ZGYO396 TOLEDO VENAGA (SAN BERNARDO),2021-05-15 12:15:05,2021-06-21T09:48:13.818332,,,,,70242-ZGYO396-AP-EXT2,70242-ZGYO396,-72.50753407,,,offline
199,,CO,,47511-ZGYO887-AP-INT,W8WK0520JLZR,wifi-enterprise,,BC:E6:7C:EC:DE:61,SUCRE,,,341090.0,,,,,cnPilot e410,,Point,INDOOR,172.25.117.67,,,,,,,,47511-ZGYO887 SAN JUAN DE BETULIA HATO VIEJO,2021-05-15 14:50:09,2021-06-21T09:48:13.818332,,,,,47511-ZGYO887-AP-INT,47511-ZGYO887,7.89603551,,,offline
200,,CO,,47511-ZGYO887-AP-EXT1,W8WJ0BVFHVLG,wifi-enterprise,,BC:E6:7C:E7:C9:AB,SUCRE,,,341150.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.117.68,,,,,,,,47511-ZGYO887 SAN JUAN DE BETULIA HATO VIEJO,2021-05-15 14:50:30,2021-06-21T09:48:13.818332,,,,,47511-ZGYO887-AP-EXT1,47511-ZGYO887,-73.854,,,offline
201,,CO,,47511-ZGYO887-AP-EXT2,W8WJ0BSDXP6J,wifi-enterprise,,BC:E6:7C:E7:C9:6E,SUCRE,,,341090.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.117.69,,,,,,,,47511-ZGYO887 SAN JUAN DE BETULIA HATO VIEJO,2021-05-15 14:50:20,2021-06-21T09:48:13.818332,,,,,47511-ZGYO887-AP-EXT2,47511-ZGYO887,10.1671,,,offline
202,,CO,,,W8WK06BM1LZN,wifi-enterprise,,BC:E6:7C:ED:BE:70,SUCRE,,,1622714.0,,,,,cnPilot e410,,Point,INDOOR,172.25.130.123,,,,,,,,47050-ZZZY261 SINCELEJO  VEREDA MIRABEL,2021-05-15 16:45:27,2021-06-21T09:48:13.818332,,,,,47050-ZZZY261-AP-INT,47050-ZZZY261,-72.50753407,,,offline
203,,CO,,,W8WJ0C9R3B92,wifi-enterprise,,BC:E6:7C:E7:FD:43,SUCRE,,,1622745.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.130.124,,,,,,,,47050-ZZZY261 SINCELEJO  VEREDA MIRABEL,2021-05-15 16:53:01,2021-06-21T09:48:13.818332,,,,,47050-ZZZY261-AP-EXT2,47050-ZZZY261,7.89603551,,,offline
204,,CO,,,W8WJ0C2CPTVB,wifi-enterprise,,BC:E6:7C:E7:FC:65,SUCRE,,,1622720.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.130.125,,,,,,,,47050-ZZZY261 SINCELEJO  VEREDA MIRABEL,2021-05-15 16:53:27,2021-06-21T09:48:13.818332,,,,,47050-ZZZY261-AP-EXT1,47050-ZZZY261,-72.50753407,,,offline
205,,CO,,48721-ZGYO357-AP-EXT2,W8WL036JQ7TR,wifi-enterprise,,BC:E6:7C:EF:FE:0F,TOLIMA,,,626223.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.133,,,,,,,,48721-ZGYO357 VDA DELICIAS,2021-05-17 15:22:35,2021-06-21T09:48:13.818332,,,,,48721-ZGYO357-AP-EXT2,48721-ZGYO357,7.89603551,,,offline
206,,CO,,48721-ZGYO357-AP-EXT1,W8WL0388B5TH,wifi-enterprise,,BC:E6:7C:EF:FE:43,TOLIMA,,,626229.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.132,,,,,,,,48721-ZGYO357 VDA DELICIAS,2021-05-17 15:21:44,2021-06-21T09:48:13.818332,,,,,48721-ZGYO357-AP-EXT1,48721-ZGYO357,-72.457666,,,offline
207,,CO,,48721-ZGYO357-AP-INT,W8WK07B870JM,wifi-enterprise,,BC:E6:7C:EE:2D:AD,TOLIMA,,,626229.0,,,,,cnPilot e410,,Point,INDOOR,172.25.31.131,,,,,,,,48721-ZGYO357 VDA DELICIAS,2021-05-17 15:20:55,2021-06-21T09:48:13.818332,,,,,48721-ZGYO357-AP-INT,48721-ZGYO357,8.1623611,,,offline
208,,,,53968-ZZZY296-AP-INT,,wifi-home,,BC:E6:7C:ED:8A:76,SUCRE,,,77460.0,,,,,,,Point,,,,,,,,,,47448-ZZZY068-VDA LOMA DE PIEDRA-SAMPUES,2021-06-20 12:09:49,2021-06-21T09:48:13.818332,,,,,cnPilot-ED8A76,47448-ZZZY068-,-72.457666,,,onboarding
209,,,,47974-ZGYO636-AP-EXT1,,wifi-enterprise,,BC:E6:7C:EF:FD:B3,TOLIMA,,,231835.0,,,,,,,Point,,,,,,,,,,47974-ZGYO636 ARMERO VDA ROTARIOS,2021-06-18 17:16:54,2021-06-21T09:48:13.818332,,,,,ePMP 1000 Hotspot-EFFDB3,47974-ZGYO636,8.1623611,,,onboarding
210,,,,47974-ZGYO636-AP-INT,,wifi-enterprise,,BC:E6:7C:EE:2D:64,TOLIMA,,,231924.0,,,,,,,Point,,,,,,,,,,47974-ZGYO636 ARMERO VDA ROTARIOS,2021-06-18 17:15:25,2021-06-21T09:48:13.818332,,,,,ePMP 1000 Hotspot-EE2D64,47974-ZGYO636,-72.457666,,,onboarding
211,,,,,,wifi-enterprise,,BC:E6:7C:ED:8A:F6,SANTANDER,,,1262332.0,,,,,,,Point,,,,,,,,,,45719-ZZZY643-JESUS MARIA-ANGOSTURA PIEDRA NEGRA,2021-06-06 19:01:57,2021-06-21T09:48:13.818332,,,,,cnPilot e-series-ED8AF6,45719-ZZZY643,8.1623611,,,onboarding
212,,,,,,wifi-enterprise,,BC:E6:7C:EF:FD:77,SANTANDER,,,1261973.0,,,,,,,Point,,,,,,,,,,45719-ZZZY643-JESUS MARIA-ANGOSTURA PIEDRA NEGRA,2021-06-06 19:07:56,2021-06-21T09:48:13.818332,,,,,cnPilot e-series-EFFD77,45719-ZZZY643,-73.854,,,onboarding
213,,,,,,wifi-enterprise,,BC:E6:7C:58:E7:61,SANTANDER,,,1261820.0,,,,,,,Point,,,,,,,,,,45719-ZZZY643-JESUS MARIA-ANGOSTURA PIEDRA NEGRA,2021-06-06 19:10:30,2021-06-21T09:48:13.818332,,,,,cnPilot e-series-58E761,45719-ZZZY643,10.1671,,,onboarding
214,,CO,,,W8UD0Q00B7MR,wifi-enterprise,,58:C1:7A:86:4C:0D,ATLANTICO,,,9519.0,,,,,cnPilot e410,,Point,INDOOR,172.28.117.243,,,,,,,,22481-ZGYO060 BARANOA CALLE 4 NO. 23-20,2021-04-06 15:19:45,2021-06-21T09:48:13.818332,,,,,22481-ZGYO060-AP-INT,22481-ZGYO060,-75.84963435,,,online
215,,CO,,,W8UD0Q45SRQ3,wifi-enterprise,,58:C1:7A:86:4C:8E,ATLANTICO,,,9655.0,,,,,cnPilot e410,,Point,INDOOR_11113-ZGYO059,172.28.117.227,,,,,,,,11113-ZGYO059 BARANOA CALLE 6A  16 - 115,2021-04-06 18:21:02,2021-06-21T09:48:13.818332,,,,,11113-ZGYO059-AP-INT,11113-ZGYO059,8.69094298,,,online
216,,CO,,,W8VJ041JLZ1P,wifi-enterprise,,58:C1:7A:E8:C5:29,ATLANTICO,,,9653.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.228,,,,,,1,,11113-ZGYO059 BARANOA CALLE 6A  16 - 115,2021-04-06 18:14:11,2021-06-21T09:48:13.818332,,,,,11113-ZGYO059-AP-EXT-1,11113-ZGYO059,-75.84963435,,,online
217,,CO,,,W8VJ0443JJKT,wifi-enterprise,,58:C1:7A:E8:C5:76,ATLANTICO,,,9655.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.229,,,,,,1,,11113-ZGYO059 BARANOA CALLE 6A  16 - 115,2021-04-06 18:14:37,2021-06-21T09:48:13.818332,,,,,11113-ZGYO059-AP-EXT-2,11113-ZGYO059,8.69094298,,,online
218,,CO,,,W8VJ03R6VWM9,wifi-enterprise,,58:C1:7A:E8:C4:2F,ATLANTICO,,,9519.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.244,,,,,,1,,22481-ZGYO060 BARANOA CALLE 4 NO. 23-20,2021-04-06 16:13:41,2021-06-21T09:48:13.818332,,,,,22481-ZGYO060-AP-EXT1,22481-ZGYO060,-75.84963435,,,online
219,,CO,,,W8UD0PS7F99J,wifi-enterprise,,58:C1:7A:86:4B:3B,ATLANTICO,,,23559.0,,,,,cnPilot e410,,Point,INDOOR,172.28.117.99,,,,,,,,74366-ZGYO061 BARANOA KR 15 11 96,2021-04-07 18:03:43,2021-06-21T09:48:13.818332,,,,,74366-ZGYO061-AP-INT,74366-ZGYO061,8.69094298,,,online
220,,CO,,,W8WF000V580G,wifi-enterprise,,BC:E6:7C:4F:05:C9,ATLANTICO,,,1028.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.101,,,,,,1,,74366-ZGYO061 BARANOA KR 15 11 96,2021-04-07 18:05:29,2021-06-21T09:48:13.818332,,,,,74366-ZGYO061-AP-EXT-2,74366-ZGYO061,-73.169558,,,online
221,,CO,,,W8WF0022BQZ2,wifi-enterprise,,BC:E6:7C:4F:05:ED,ATLANTICO,,,915.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.100,,,,,,1,,74366-ZGYO061 BARANOA KR 15 11 96,2021-04-07 18:48:52,2021-06-21T09:48:13.818332,,,,,74366-ZGYO061-AP-EXT-1,74366-ZGYO061,6.5574904,,,online
222,,CO,,,W8UD0PNX1SX1,wifi-enterprise,,58:C1:7A:86:4A:D4,ATLANTICO,,,1004584.0,,,,,cnPilot e410,,Point,INDOOR,172.28.117.115,,,,,,,,22483-ZGYO057 BARANOA CALLE 6A  13 - 95,2021-04-07 19:44:56,2021-06-21T09:48:13.818332,,,,,22483-ZGYO057-AP-INT,22483-ZGYO057,-73.169558,,,online
223,,CO,,,W8VJ03DMHRC9,wifi-enterprise,,58:C1:7A:E8:77:EA,ATLANTICO,,,480359.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.116,,,,,,1,,22483-ZGYO057 BARANOA CALLE 6A  13 - 95,2021-04-07 19:50:29,2021-06-21T09:48:13.818332,,,,,22483-ZGYO057-AP-EXT-2,22483-ZGYO057,6.5574904,,,online
224,,CO,,,W8VJ030XNF1W,wifi-enterprise,,58:C1:7A:E8:76:8B,ATLANTICO,,,1004586.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.117.117,,,,,,1,,22483-ZGYO057 BARANOA CALLE 6A  13 - 95,2021-04-07 19:58:23,2021-06-21T09:48:13.818332,,,,,22483-ZGYO057-AP-EXT1,22483-ZGYO057,-73.169558,,,online
225,,CO,,,W8WD05VZNC76,wifi-enterprise,,BC:E6:7C:47:CD:EE,CORDOBA,,,38151.0,,,,,cnPilot e410,,Point,INDOOR_31699-ZGYO293,172.28.107.187,,,,,,,,31699-ZGYO293 LOS CORDOBAS PUERTO REY,2021-04-12 18:13:15,2021-06-21T09:48:13.818332,,,,,31699-ZGYO293-AP-INT,31699-ZGYO293,6.5574904,,,online
226,,CO,,,W8WL03Q0RCP3,wifi-enterprise,,BC:A9:93:00:31:EF,CORDOBA,,,38151.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.189,,,,,,1,,31699-ZGYO293 LOS CORDOBAS PUERTO REY,2021-04-12 18:41:58,2021-06-21T09:48:13.818332,,,,,31699-ZGYO293-AP-EXT2,31699-ZGYO293,-73.53621,,,online
227,,CO,,,W8WL03B8GBHR,wifi-enterprise,,BC:A9:93:00:30:8F,CORDOBA,,,38150.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.188,,,,,,1,,31699-ZGYO293 LOS CORDOBAS PUERTO REY,2021-04-12 18:41:54,2021-06-21T09:48:13.818332,,,,,31699-ZGYO293-AP-EXT1,31699-ZGYO293,3.37983,,,online
228,,CO,,,W8WE06QV4Z6M,wifi-enterprise,,BC:E6:7C:4E:7E:8F,CESAR,,,9608.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.220,,,,,,1,,30201-ZGYO264 AGUACHICA CGTO NOREAN,2021-04-15 12:06:34,2021-06-21T09:48:13.818332,,,,,30201-E510-4E7E8FEXT2,30201-ZGYO264,-73.53621,,,online
229,,CO,,,W8WE06LD7055,wifi-enterprise,,BC:E6:7C:4E:7E:09,CESAR,,,9607.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.221,,,,,,1,,30201-ZGYO264 AGUACHICA CGTO NOREAN,2021-04-15 12:06:14,2021-06-21T09:48:13.818332,,,,,30201-E510-4E7E09EXT1,30201-ZGYO264,3.37983,,,online
230,,CO,,,W8WK04M588T9,wifi-enterprise,,BC:E6:7C:EC:AA:E0,CESAR,,,9606.0,,,,,cnPilot e410,,Point,INDOOR-30201-ZGYO264,172.25.33.219,,,,,,,,30201-ZGYO264 AGUACHICA CGTO NOREAN,2021-04-15 12:06:09,2021-06-21T09:48:13.818332,,,,,30201-E410-ECAAE0INT,30201-ZGYO264,-73.53621,,,online
231,,CO,,,W8WL02ZPRDC7,wifi-enterprise,,BC:E6:7C:EF:FD:42,CESAR,,,50129.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.165,,,,,,1,,30731-ZGYO144 PAILITAS LA FLORESTA,2021-04-16 16:22:33,2021-06-21T09:48:13.818332,,,,,30731-ZGYO144-AP-EXT2,30731-ZGYO144,3.37983,,,online
232,,CO,,,W8WK06P2PJHH,wifi-enterprise,,BC:E6:7C:ED:F1:A9,CESAR,,,566266.0,,,,,cnPilot e410,,Point,INDOOR,172.28.103.163,,,,,,,,30731-ZGYO144 PAILITAS LA FLORESTA,2021-04-16 16:50:58,2021-06-21T09:48:13.818332,,,,,30731-ZGYO144-AP-INT,30731-ZGYO144,-73.5150183,,,online
233,,CO,,,W8WL02TX5ZZ9,wifi-enterprise,,BC:E6:7C:EF:FC:D1,CESAR,,,50380.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.164,,,,,,1,,30731-ZGYO144 PAILITAS LA FLORESTA,2021-04-16 16:50:35,2021-06-21T09:48:13.818332,,,,,30731-ZGYO144-AP-EXT1,30731-ZGYO144,3.3706213,,,online
234,,CO,,20717-ZGYO160,W8WF014V8G7R,wifi-enterprise,,BC:E6:7C:4F:48:45,ANTIOQUIA,,,157923.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.205,,,,,,,,20717-ZGYO160 NECOCLI LA CEIBITA,2021-04-16 17:30:19,2021-06-21T09:48:13.818332,,,,,20717-ZGYO160-AP-EXT1,20717-ZGYO160,-73.5150183,,,online
235,,CO,,20717-ZGYO160,W8WJ02WG4K3T,wifi-enterprise,,BC:E6:7C:5E:33:4F,ANTIOQUIA,,,157921.0,,,,,cnPilot e410,,Point,INDOOR,172.28.103.203,,,,,,,,20717-ZGYO160 NECOCLI LA CEIBITA,2021-04-16 17:56:25,2021-06-21T09:48:13.818332,,,,,20717-ZGYO160-AP-INT,20717-ZGYO160,3.3706213,,,online
236,,CO,,20717-ZGYO160,W8WF00TGDDP6,wifi-enterprise,,BC:E6:7C:4F:47:2B,ANTIOQUIA,,,157923.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.103.204,,,,,,,,20717-ZGYO160 NECOCLI LA CEIBITA,2021-04-16 17:57:02,2021-06-21T09:48:13.818332,,,,,20717-ZGYO160-AP-EXT2,20717-ZGYO160,-73.5150183,,,online
237,,CO,,,W8WK07HVTGVZ,wifi-enterprise,,BC:E6:7C:EE:2E:55,CORDOBA,,,24209.0,,,,,cnPilot e410,,Point,INDOOR,172.25.41.131,,,,,,,,13695-ZGYO347 SAN ANTERO BARRIO EL PANTEON CALLE MANGA,2021-04-17 11:46:22,2021-06-21T09:48:13.818332,,,,,13695-ZGYO347-AP-INT,13695-ZGYO347,3.3706213,,,online
238,,CO,,,W8WH07XB4DXN,wifi-enterprise,,BC:E6:7C:5B:B0:53,CORDOBA,,,24212.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.41.133,,,,,,1,,13695-ZGYO347 SAN ANTERO BARRIO EL PANTEON CALLE MANGA,2021-04-17 13:42:56,2021-06-21T09:48:13.818332,,,,,13695-ZGYO347-AP-EXT2,13695-ZGYO347,-73.48804,,,online
239,,CO,,,W8WH07HPNWG1,wifi-enterprise,,BC:E6:7C:5B:7C:D8,CORDOBA,,,24212.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.41.132,,,,,,1,,13695-ZGYO347 SAN ANTERO BARRIO EL PANTEON CALLE MANGA,2021-04-17 13:43:16,2021-06-21T09:48:13.818332,,,,,13695-ZGYO347-AP-EXT1,13695-ZGYO347,3.37123,,,online
240,,CO,,,W8WL038N9LN9,wifi-enterprise,,BC:E6:7C:EF:FE:4F,CESAR,,,230688.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.141,,,,,,,,30435-ZGYO116 CHIMICHAGUA EL CANAL,2021-04-18 13:04:33,2021-06-21T09:48:13.818332,,,,,30435-ZGYO116-AP-EXT2,30435-ZGYO116,-73.48804,,,online
241,,CO,,,W8WK07BZLTPR,wifi-enterprise,,BC:E6:7C:EE:2D:C2,CESAR,,,230685.0,,,,,cnPilot e410,,Point,INDOOR-30435-ZGYO116,172.28.106.139,,,,,,1,,30435-ZGYO116 CHIMICHAGUA EL CANAL,2021-04-18 13:04:14,2021-06-21T09:48:13.818332,,,,,30435-ZGYO116-AP-INT,30435-ZGYO116,3.37123,,,online
242,,CO,,10835-ZGYO372-AP-EXT1,W8WE06BGTFK1,wifi-enterprise,,BC:E6:7C:4E:3E:8F,ANTIOQUIA,,,140699.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.244,,,,,,1,,10835-ZGYO372 TURBO  CALLE 115 # 06 - 60,2021-04-18 14:18:33,2021-06-21T09:48:13.818332,,,,,10835-ZGYO372-AP-EXT1,10835-ZGYO372,-73.48804,,,online
243,,CO,,10835-ZGYO372-AP-EXT2,W8WF009HXZ8K,wifi-enterprise,,BC:E6:7C:4F:06:CC,ANTIOQUIA,,,140671.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.245,,,,,,1,,10835-ZGYO372 TURBO  CALLE 115 # 06 - 60,2021-04-18 14:18:30,2021-06-21T09:48:13.818332,,,,,10835-ZGYO372-AP-EXT2,10835-ZGYO372,3.37123,,,online
244,,CO,,10835-ZGYO372-AP-ANT,W8WK04GFF2ZN,wifi-enterprise,,BC:E6:7C:EC:AA:52,ANTIOQUIA,,,140697.0,,,,,cnPilot e410,,Point,INDOOR_10835-ZGYO372,172.28.118.243,,,,,,,,10835-ZGYO372 TURBO  CALLE 115 # 06 - 60,2021-04-18 14:50:25,2021-06-21T09:48:13.818332,,,,,10835-ZGYO372-AP-INT,10835-ZGYO372,-73.6194148,,,online
245,,CO,,,W8WL02TJGG2R,wifi-enterprise,,BC:E6:7C:EF:FC:C5,CESAR,,,230687.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.140,,,,,,,,30435-ZGYO116 CHIMICHAGUA EL CANAL,2021-04-18 13:39:16,2021-06-21T09:48:13.818332,,,,,30435-ZGYO116-AP-EXT1,30435-ZGYO116,3.4605363,,,online
246,,CO,,,W8WF00R392QT,wifi-enterprise,,BC:E6:7C:4F:46:E4,CORDOBA,,,20566.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.116,,,,,,,,31888-ZGYO269 PLANETA RICA EL REPARO,2021-04-19 19:04:18,2021-06-21T09:48:13.818332,,,,,31888-ZGYO269-AP-EXT2,31888-ZGYO269,-73.6194148,,,online
247,,CO,,,W8WE06S7Z136,wifi-enterprise,,BC:E6:7C:4E:7E:B8,CORDOBA,,,20566.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.117,,,,,,,,31888-ZGYO269 PLANETA RICA EL REPARO,2021-04-19 19:04:14,2021-06-21T09:48:13.818332,,,,,31888-ZGYO269-AP-EXT1,31888-ZGYO269,3.4605363,,,online
248,,CO,,,W8WK05WFJ541,wifi-enterprise,,BC:E6:7C:ED:8A:E4,CORDOBA,,,20562.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.115,,,,,,,,31888-ZGYO269 PLANETA RICA EL REPARO,2021-04-19 19:04:36,2021-06-21T09:48:13.818332,,,,,31888-ZGYO269-AP-INT,31888-ZGYO269,-73.59033333,,,online
249,,CO,,,W8WK07HXC2PD,wifi-enterprise,,BC:E6:7C:EE:2E:57,CESAR,,,566237.0,,,,,cnPilot e410,,Point,INDOOR,172.28.106.147,,,,,,,,30478-ZGYO126 CHIMICHAGUA EL ALUMINIO,2021-04-20 16:18:32,2021-06-21T09:48:13.818332,,,,,30478-ZGYO126-AP-INT,30478-ZGYO126,3.376666667,,,online
250,,CO,,,W8WL03331JT7,wifi-enterprise,,BC:E6:7C:EF:FD:A8,CESAR,,,566236.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.148,,,,,,,,30478-ZGYO126 CHIMICHAGUA EL ALUMINIO,2021-04-20 16:20:24,2021-06-21T09:48:13.818332,,,,,30478-ZGYO126-AP-EXT1,30478-ZGYO126,-73.59033333,,,online
251,,CO,,,W8WF00DS7V8K,wifi-enterprise,,BC:E6:7C:4F:07:2F,ANTIOQUIA,,,60221.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.141,,,,,,1,,22154-ZGYO176 VALDIVIA LA PAULINA,2021-04-21 11:39:32,2021-06-21T09:48:13.818332,,,,,22154-ZGYO176-AP-EXT2,22154-ZGYO176,3.376666667,,,online
252,,CO,,,W8WJ02TX0LML,wifi-enterprise,,BC:E6:7C:5E:33:21,ANTIOQUIA,,,63550.0,,,,,cnPilot e410,,Point,INDOOR,172.28.107.139,,,,,,,,22154-ZGYO176 VALDIVIA LA PAULINA,2021-04-21 12:00:04,2021-06-21T09:48:13.818332,,,,,22154-ZGYO176-AP-INT,22154-ZGYO176,-73.59033333,,,online
253,,CO,,,W8WF00TFRWXD,wifi-enterprise,,BC:E6:7C:4F:47:2A,ANTIOQUIA,,,68465.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.140,,,,,,1,,22154-ZGYO176 VALDIVIA LA PAULINA,2021-04-21 12:02:38,2021-06-21T09:48:13.818332,,,,,22154-ZGYO176-AP-EXT1,22154-ZGYO176,3.376666667,,,online
254,,CO,,,W8WK04N39JGG,wifi-enterprise,,BC:E6:7C:EC:AA:FC,ANTIOQUIA,,,325815.0,,,,,cnPilot e410,,Point,INDOOR,172.28.106.27,,,,,,,,20022-ZGYO177 FRONTINO EL CERRO,2021-04-21 14:25:44,2021-06-21T09:48:13.818332,,,,,20022-ZGYO177-AP-INT,20022-ZGYO177,-73.6194148,,,online
255,,CO,,,W8WF00DR9XTN,wifi-enterprise,,BC:E6:7C:4F:07:2E,ANTIOQUIA,,,325818.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.29,,,,,,1,,20022-ZGYO177 FRONTINO EL CERRO,2021-04-21 14:26:59,2021-06-21T09:48:13.818332,,,,,20022-ZGYO177-EXT2,20022-ZGYO177,3.4605363,,,online
256,,CO,,,W8WF00CD4JR1,wifi-enterprise,,BC:E6:7C:4F:07:05,ANTIOQUIA,,,325819.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.28,,,,,,,,20022-ZGYO177 FRONTINO EL CERRO,2021-04-21 14:48:55,2021-06-21T09:48:13.818332,,,,,20022-ZGYO177-EXT1,20022-ZGYO177,-73.35519722,,,online
257,,CO,,,W8WL0349HK0J,wifi-enterprise,,BC:E6:7C:EF:FD:CC,CESAR,,,566236.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.149,,,,,,,,30478-ZGYO126 CHIMICHAGUA EL ALUMINIO,2021-04-21 17:36:44,2021-06-21T09:48:13.818332,,,,,30478-ZGYO126-AP-EXT2,30478-ZGYO126,6.290583333,,,online
258,,CO,,,W8WK050T1ZV5,wifi-enterprise,,BC:E6:7C:EC:DE:3E,ANTIOQUIA,,,284959.0,,,,,cnPilot e410,,Point,INDOOR_21593-ZGYO188,172.28.106.43,,,,,,,,21593-ZGYO188 EL SANTUARIO POTRERITO,2021-04-21 19:06:59,2021-06-21T09:48:13.818332,,,,,21593-ZGYO188-AP-INT,21593-ZGYO188,-73.35519722,,,online
259,,CO,,,W8WF00LNX2B7,wifi-enterprise,,BC:E6:7C:4F:07:DF,ANTIOQUIA,,,284962.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.44,,,,,,,,21593-ZGYO188 EL SANTUARIO POTRERITO,2021-04-21 19:09:13,2021-06-21T09:48:13.818332,,,,,21593-ZGYO188-AP-EXT1,21593-ZGYO188,6.290583333,,,online
260,,CO,,,W8WF00J9KVNC,wifi-enterprise,,BC:E6:7C:4F:07:98,ANTIOQUIA,,,284962.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.106.45,,,,,,,,21593-ZGYO188 EL SANTUARIO POTRERITO,2021-04-21 19:31:50,2021-06-21T09:48:13.818332,,,,,21593-ZGYO188-AP-EXT2,21593-ZGYO188,-73.35519722,,,online
261,,CO,,INDOOR-CORREG-PTO-VALDIVIA-10001650,W8WJ035HG2WM,wifi-enterprise,,BC:E6:7C:5E:66:40,ANTIOQUIA,,,1382944.0,,,,,cnPilot e410,,Point,INDOOR,172.28.107.131,,,,,,,,22144-ZGY0174 VALDIVIA CORREG PTO VALDIVIA,2021-04-22 10:11:41,2021-06-21T09:48:13.818332,,,,,22144-ZGY0174-AP-INT,22144-ZGY0174,6.290583333,,,online
262,,CO,,OUTDOOR1-CORREG-PTO-VALDIVIA-10001650,W8WF008JN2R6,wifi-enterprise,,BC:E6:7C:4F:06:AF,ANTIOQUIA,,,1382947.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.132,,,,,,1,,22144-ZGY0174 VALDIVIA CORREG PTO VALDIVIA,2021-04-22 10:11:15,2021-06-21T09:48:13.818332,,,,,22144-ZGY0174-AP-EXT1,22144-ZGY0174,-75.425555556,,,online
